defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/GO_0032105	negative regulation of response to extracellular stimulus	http://purl.obolibrary.org/obo/GO_0009991	response to extracellular stimulus
http://purl.obolibrary.org/obo/GO_0032108	negative regulation of response to nutrient levels	http://purl.obolibrary.org/obo/GO_0031667	response to nutrient levels
http://purl.obolibrary.org/obo/GO_0048585	negative regulation of response to stimulus	http://purl.obolibrary.org/obo/GO_0050896	response to stimulus
http://purl.obolibrary.org/obo/GO_1905747	negative regulation of saliva secretion	http://purl.obolibrary.org/obo/GO_0046541	saliva secretion
http://purl.obolibrary.org/obo/GO_0051048	negative regulation of secretion	http://purl.obolibrary.org/obo/GO_0046903	secretion
http://purl.obolibrary.org/obo/GO_1903531	negative regulation of secretion by cell	http://purl.obolibrary.org/obo/GO_0032940	secretion by cell
http://purl.obolibrary.org/obo/GO_1904661	negative regulation of sensory perception of bitter taste	http://purl.obolibrary.org/obo/GO_0050913	sensory perception of bitter taste
http://purl.obolibrary.org/obo/GO_1904057	negative regulation of sensory perception of pain	http://purl.obolibrary.org/obo/GO_0019233	sensory perception of pain
http://purl.obolibrary.org/obo/GO_1904657	negative regulation of sensory perception of sweet taste	http://purl.obolibrary.org/obo/GO_0050916	sensory perception of sweet taste
http://purl.obolibrary.org/obo/GO_0014063	negative regulation of serotonin secretion	http://purl.obolibrary.org/obo/GO_0001820	serotonin secretion
http://purl.obolibrary.org/obo/GO_0009968	negative regulation of signal transduction	http://purl.obolibrary.org/obo/GO_0007165	signal transduction
http://purl.obolibrary.org/obo/GO_0023057	negative regulation of signaling	http://purl.obolibrary.org/obo/GO_0023052	signaling
http://purl.obolibrary.org/obo/GO_0050805	negative regulation of synaptic transmission	http://purl.obolibrary.org/obo/GO_0007268	chemical synaptic transmission
http://purl.obolibrary.org/obo/GO_0032229	negative regulation of synaptic transmission, GABAergic	http://purl.obolibrary.org/obo/GO_0051932	synaptic transmission, GABAergic
http://purl.obolibrary.org/obo/GO_0032223	negative regulation of synaptic transmission, cholinergic	http://purl.obolibrary.org/obo/GO_0007271	synaptic transmission, cholinergic
http://purl.obolibrary.org/obo/GO_0032227	negative regulation of synaptic transmission, dopaminergic	http://purl.obolibrary.org/obo/GO_0001963	synaptic transmission, dopaminergic
http://purl.obolibrary.org/obo/GO_0051967	negative regulation of synaptic transmission, glutamatergic	http://purl.obolibrary.org/obo/GO_0035249	synaptic transmission, glutamatergic
http://purl.obolibrary.org/obo/GO_0051051	negative regulation of transport	http://purl.obolibrary.org/obo/GO_0006810	transport
http://purl.obolibrary.org/obo/GO_0061096	negative regulation of turning behavior involved in mating	http://purl.obolibrary.org/obo/GO_0034607	turning behavior involved in mating
